topology_relationship_id	basis_component_id	basis_component_type	basis_component_role	basis_component_value	basis_component_reference	basis_component_namespace	source_assertion_id	source_identity_set_id	source_registration_unit_id	source_corpus_generation_id	resolution_status	ambiguity_status	conflict_status	lossiness_status	validation_status
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_dc856504d086632b8888de7c	source_identity_set_reference	grouping_member		sis_c018597e5681220653df5414	vap_ensembl_gene_id	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	sis_c018597e5681220653df5414	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_ddff7c621326b69ae5e52c22	source_identity_set_reference	grouping_member		sis_6648d2d91ab8e422cb9a2d4d	vap_ensembl_gene_id	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	sis_6648d2d91ab8e422cb9a2d4d	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_de54bb1301a85190cdca2a91	source_identity_set_reference	grouping_member		sis_69db0277881dc7489c2c527f	vap_ensembl_gene_id	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b	sis_69db0277881dc7489c2c527f	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_e1b5d54f43f82c99fce68f54	source_identity_set_reference	grouping_member		sis_800acfcb126db984fdd75d12	vap_ensembl_gene_id	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_800acfcb126db984fdd75d12	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_e372fd023ad1745e0cf0ea8e	source_identity_set_reference	grouping_member		sis_72b55b89291f2221dfb90a66	vap_ensembl_gene_id	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	sis_72b55b89291f2221dfb90a66	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_e481b59dd31bfa7ff4e823f8	source_identity_set_reference	grouping_member		sis_81457b34b5bc20c7fe541071	vap_ensembl_gene_id	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	sis_81457b34b5bc20c7fe541071	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_ebeee49d33547ca564e48cf8	source_identity_set_reference	grouping_member		sis_53d88ac7ff7b059df717d4fd	vap_ensembl_gene_id	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b	sis_53d88ac7ff7b059df717d4fd	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_f45680d21af89f23371756dd	source_identity_set_reference	grouping_member		sis_c79055b9b9f1d5d6a51ac5c9	vap_ensembl_gene_id	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	sis_c79055b9b9f1d5d6a51ac5c9	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_basis_fd13428f4dfc4a3c8f7b50dc	source_identity_set_reference	grouping_member		sis_26fb69ab111abbe792088369	vap_ensembl_gene_id	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3	sis_26fb69ab111abbe792088369	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f287f78107385cb161b29d4c	topology_basis_0a96624ce725cac18b4c0454	assertion_field_value	grouping_key	relationship_class=candidate_routing	relationship_class=candidate_routing					mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_020ca137b3ab1d32c3fb5d5a	source_identity_set_reference	grouping_member		sis_8f93dadbd49cc819cf1c57dc	vap_variant_id	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_8f93dadbd49cc819cf1c57dc	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_0500d37e8b2804c9d0e0718d	source_identity_set_reference	grouping_member		sis_c43fdf6f14421409300b80da	vap_variant_id	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	sis_c43fdf6f14421409300b80da	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_13459026b8696a09a45c379e	source_identity_set_reference	grouping_member		sis_6b698f4656ac2e303d42b42a	vap_variant_id	ar_f64cb4134b38291f0ac2423be52d6e3c8a7b6a56d1fce48e9a514ec08182f8bc	sis_6b698f4656ac2e303d42b42a	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_309329c06ae439e4428a3c9a	source_identity_set_reference	grouping_member		sis_397ccae955a1ee9b79c0de53	vap_variant_id	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	sis_397ccae955a1ee9b79c0de53	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_354d5ebca53361401e4267b4	source_identity_set_reference	grouping_member		sis_41fc67d2fb066e0588b471e2	vap_variant_id	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665	sis_41fc67d2fb066e0588b471e2	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_389c061f9860f38839c1cb7c	source_identity_set_reference	grouping_member		sis_02a16349e99b006cc141a581	vap_variant_id	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	sis_02a16349e99b006cc141a581	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_3b9ae5b0795f05f2f3ad5cc0	source_identity_set_reference	grouping_member		sis_7e97612ac56f58f89d4b57bb	vap_variant_id	ar_e1588489412735edc70d5e2d3c6f31f136571c49fc368a13f73af55631a23ea9	sis_7e97612ac56f58f89d4b57bb	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_3e20e0d7603e94a552cf514d	source_identity_set_reference	grouping_member		sis_97591fa14c65af8727c2e1a7	vap_variant_id	ar_c0d841f629c817575d6c1c864c1c0ee2519300fe278390660127b2f8a8966caf	sis_97591fa14c65af8727c2e1a7	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_4070f25d543c8e635ee8848c	source_identity_set_reference	grouping_member		sis_8f33d9da06d70b9d48f2d9f6	vap_variant_id	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	sis_8f33d9da06d70b9d48f2d9f6	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_4495366bf3d8f2ba2b08d356	source_identity_set_reference	grouping_member		sis_7b02a888f9ae7355a7ec2179	vap_variant_id	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	sis_7b02a888f9ae7355a7ec2179	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_4d130d91974a204cc634a3bc	source_identity_set_reference	grouping_member		sis_0f2119559af9d8154fbcb8b6	vap_variant_id	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	sis_0f2119559af9d8154fbcb8b6	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_528b612ef25aab46d13a73aa	source_identity_set_reference	grouping_member		sis_4130442758963a61825d9281	vap_variant_id	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b	sis_4130442758963a61825d9281	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_54d451c12625898ae99fe470	source_identity_set_reference	grouping_member		sis_8b1e0b64db60a7a2cd8353c8	vap_variant_id	ar_a35f7ca0d2c3bbc35ad21883eaf100979c4d9309ffe84de1a01c837895381e8f	sis_8b1e0b64db60a7a2cd8353c8	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_550628c3ae07e8eae9a43b0b	source_identity_set_reference	grouping_member		sis_04f08a7eab0ccc0e1f06dbd9	vap_variant_id	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573	sis_04f08a7eab0ccc0e1f06dbd9	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_565f4316e263723fc31e4746	source_identity_set_field_value	grouping_key	identity_kind=variant	identity_kind=variant|participant_role=variant|source_namespace=vap_variant_id					mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_58cf5ff32df1f7ea8e0a843a	source_identity_set_reference	grouping_member		sis_cec33e159ed11a16e1253fba	vap_variant_id	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_cec33e159ed11a16e1253fba	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_62b6b29fcebd36d2443fc104	source_identity_set_reference	grouping_member		sis_9c13c071352b0185b8f9e76d	vap_variant_id	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa	sis_9c13c071352b0185b8f9e76d	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_63d442a89d343cd40ba76a9b	source_identity_set_reference	grouping_member		sis_0ce8e4dbe2cdc69ff1f57e12	vap_variant_id	ar_272c698ccec0014deca9b74e6cf1f31aaf2b651103e636ba8ce2f40a3ee37029	sis_0ce8e4dbe2cdc69ff1f57e12	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_704aa1f46213fcd2a74c46cc	source_identity_set_reference	grouping_member		sis_7293b3134b3e588860e2ff60	vap_variant_id	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232	sis_7293b3134b3e588860e2ff60	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_7b9655875147e9d88a7bcfaa	source_identity_set_reference	grouping_member		sis_60cbca1d8b28fa99825f25fd	vap_variant_id	ar_6add977aefe38ac43fe9b5beb4279d798a1bc0d2bf16eaba7d7ed82c78ec75a2	sis_60cbca1d8b28fa99825f25fd	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_7c921128f700e42a4b7fba88	source_identity_set_reference	grouping_member		sis_120ea2a5d0314cc7d8ba5ec8	vap_variant_id	ar_55cfadc6a1f7e794f68bc9c54f74d0891ae57cd3dc30726560af5c065ef420b1	sis_120ea2a5d0314cc7d8ba5ec8	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_7e9673ad2be799baf833e497	source_identity_set_reference	grouping_member		sis_393d242c65c3805232881a7a	vap_variant_id	ar_f2dadaa1fa45fae094cbedf90ad8df88cf5b494756e412dfb1c2e0a0591357f2	sis_393d242c65c3805232881a7a	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_7f5440a1007f7ac12b0fa08d	source_identity_set_reference	grouping_member		sis_269e11d4583e34254693ec1a	vap_variant_id	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	sis_269e11d4583e34254693ec1a	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_84cadb0337a76e0dedc4c900	source_identity_set_reference	grouping_member		sis_aa0855d50a04f7be05f9163e	vap_variant_id	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808	sis_aa0855d50a04f7be05f9163e	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_862456cb857b3e97d49de389	source_identity_set_reference	grouping_member		sis_8de1ee2792627947f804f24b	vap_variant_id	ar_a9eb6e533c78ede618f6615e2d585315bc156d0950bc27ae24945de8f3a34b3b	sis_8de1ee2792627947f804f24b	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_90da252f4a3f139c0c6317d6	source_identity_set_reference	grouping_member		sis_85ae94e668ab655bb214aacc	vap_variant_id	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3	sis_85ae94e668ab655bb214aacc	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_94c605f54e1f08f4b9f440e3	source_identity_set_reference	grouping_member		sis_4ba468244ac0895781e4d818	vap_variant_id	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	sis_4ba468244ac0895781e4d818	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_a1f719ac5da331e78c588638	source_identity_set_reference	grouping_member		sis_daf3513079c1be9c318caa39	vap_variant_id	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b	sis_daf3513079c1be9c318caa39	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_a2b4f799f4c94dc67b80f2e6	source_identity_set_field_value	grouping_key	participant_role=variant	identity_kind=variant|participant_role=variant|source_namespace=vap_variant_id					mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_a826f38cdd9337fae8659764	source_identity_set_field_value	grouping_key	source_namespace=vap_variant_id	identity_kind=variant|participant_role=variant|source_namespace=vap_variant_id	vap_variant_id				mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_afe2dadda2bb1d1bae4bdc87	source_identity_set_reference	grouping_member		sis_8db749f76e9e150bdb2e5cb6	vap_variant_id	ar_4a4cc3cb97be1d05a8eff9bac8e9de86b2facf5e755923ad20eac2c503b04ccb	sis_8db749f76e9e150bdb2e5cb6	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_b018cd43b5eaaaac2237093a	source_identity_set_reference	grouping_member		sis_2ea686c56edc5979df63e704	vap_variant_id	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3	sis_2ea686c56edc5979df63e704	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_c6ca77028a182ec2976f0b84	source_identity_set_reference	grouping_member		sis_d970d65bfc1c795396332b01	vap_variant_id	ar_12b6cbf81b63f52c0bcf2954a95e3c4c95f054854abb77470414400892fd3b85	sis_d970d65bfc1c795396332b01	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_c72306b66b9df10209621cf8	source_identity_set_reference	grouping_member		sis_feeb82c821437afda7fbf79b	vap_variant_id	ar_ecfcdef501b807dfe3517e3ebd0304d7a3921907155572b27d7fb22028c5fe5a	sis_feeb82c821437afda7fbf79b	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_f36ef302fd2c8852d487c94d	topology_basis_ca09af8cfef111ae2068b581	source_identity_set_reference	grouping_member		sis_af774d59615a986bfd323ac9	vap_variant_id	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	sis_af774d59615a986bfd323ac9	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
